web_scraper_order,web_scraper_start_url,price,article_type,image_link,address
"1765121863-467","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3365662_uploaded_image1_1633268172.jpg","Guediawaye, Dakar, Sénégal"
"1765121863-468","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","15 000CFA","Mocassins enfant en daim","https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg","Dakar Plateau, Dakar, Sénégal"
"1765121863-469","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3349497_uploaded_image1_1632394857.jpg","Dakar, Sénégal"
"1765121863-470","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765121863-471","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3331774_uploaded_image2_1631522808.jpeg","Dakar, Sénégal"
"1765121863-472","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","7 000CFA","Baskets enfants","https://images.coinafrique.com/thumb_3327812_uploaded_image1_1631278298.jpg","Colobane, Dakar, Sénégal"
"1765121863-473","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","15 000CFA","Mocassins enfant","https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg","Dakar, Sénégal"
"1765121863-474","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","7 000CFA","Baskets enfants","https://images.coinafrique.com/thumb_3316031_uploaded_image1_1630757466.jpg","Colobane, Dakar, Sénégal"
"1765121863-475","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","13 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3312395_uploaded_image1_1630601772.jpg","Dakar, Sénégal"
"1765121863-476","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","2 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3305453_uploaded_image2_1630348767.jpeg","Dakar, Sénégal"
"1765121863-477","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","13 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3288174_uploaded_image1_1629374418.jpg","Dakar, Sénégal"
"1765121863-478","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","13 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3288168_uploaded_image1_1629374275.jpg","Dakar, Sénégal"
"1765121863-479","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","13 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3288165_uploaded_image1_1629374192.jpg","Dakar, Sénégal"
"1765121863-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","3 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3267690_uploaded_image1_1628334320.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765121863-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","12 500CFA","Chaussures  fille","https://images.coinafrique.com/thumb_3252340_uploaded_image1_1627653888.jpg","Dakar, Sénégal"
"1765121863-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","15 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3247099_uploaded_image1_1627387079.jpg","Grand Yoff, Dakar, Sénégal"
"1765121863-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","7 000CFA","Babouches enfant","https://images.coinafrique.com/thumb_3231496_uploaded_image1_1626390253.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765121863-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","10 000CFA","Chaussures Enfants","https://images.coinafrique.com/thumb_3227293_uploaded_image1_1626223659.jpg","Biscuiterie, Dakar, Sénégal"
"1765121863-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","15 000CFA","Chaussures  enfant","https://images.coinafrique.com/thumb_3224546_uploaded_image1_1626108022.jpg","Dakar Plateau, Dakar, Sénégal"
"1765121863-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3222222_uploaded_image1_1626008303.jpg","Colobane, Dakar, Sénégal"
"1765121863-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3219248_uploaded_image1_1625842846.jpg","Colobane, Dakar, Sénégal"
"1765121863-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3219232_uploaded_image1_1625842643.jpg","Colobane, Dakar, Sénégal"
"1765121863-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3219227_uploaded_image1_1625842539.jpg","Colobane, Dakar, Sénégal"
"1765121863-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3217628_uploaded_image1_1625766871.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765121863-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3217622_uploaded_image1_1625766711.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765122075-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","9 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4486289_uploaded_image1_1701786845.jpg","Dieuppeul-Derklé, Dakar, Sénégal"
"1765122075-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4452170_uploaded_image1_1699621092.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4481347_uploaded_image1_1701486467.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","3 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4404739_uploaded_image1_1696545306.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Baskets  Jordan","https://images.coinafrique.com/thumb_4402939_uploaded_image1_1696449724.jpg","Colobane, Dakar, Sénégal"
"1765122075-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4396653_uploaded_image1_1696082279.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","2 500CFA","Sandales enfant","https://images.coinafrique.com/thumb_4427622_uploaded_image2_1698104491.jpeg","Dakar, Sénégal"
"1765122075-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg","Ouest Foire, Dakar, Sénégal"
"1765122075-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","8 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4381758_uploaded_image1_1695064657.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","13 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg","Dakar, Sénégal"
"1765122075-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4375022_uploaded_image1_1694607723.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4375003_uploaded_image1_1694607226.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","8 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4372705_uploaded_image1_1694464836.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","11 000CFA","Chaussures Skateboard","https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg","Dakar, Sénégal"
"1765122075-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","9 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4397886_uploaded_image1_1696179932.jpg","Dakar, Sénégal"
"1765122075-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4396320_uploaded_image1_1696061527.jpg","Dakar, Sénégal"
"1765122075-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","15 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4394927_uploaded_image1_1695956109.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4392112_uploaded_image1_1695751474.jpg","Diamalaye 1, Dakar, Sénégal"
"1765122075-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","28 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4367839_uploaded_image2_1694130362.jpeg","Medina, Dakar, Sénégal"
"1765122075-512","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4361430_uploaded_image2_1693749843.jpeg","Sacré-Coeur, Dakar, Sénégal"
"1765122075-513","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4351852_uploaded_image1_1693108691.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-514","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4351183_uploaded_image1_1693054139.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765122075-515","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","15 000CFA","Chaussures enfant - 7 paires","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg","Ouakam, Dakar, Sénégal"
"1765122075-516","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","18 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4327769_uploaded_image1_1691537125.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-517","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4300380_uploaded_image1_1689770515.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-518","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4287055_uploaded_image1_1688860044.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765122075-519","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg","HLM, Dakar, Sénégal"
"1765122075-520","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4173844_uploaded_image1_1681305896.jpg","HLM, Dakar, Sénégal"
"1765122075-521","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Baskets enfant  Jordan","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-522","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4165640_uploaded_image1_1680784379.jpg","HLM, Dakar, Sénégal"
"1765122075-523","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4165637_uploaded_image1_1680784317.jpg","HLM, Dakar, Sénégal"
"1765122075-524","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4165645_uploaded_image1_1680784454.jpg","HLM, Dakar, Sénégal"
"1765122075-525","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4165635_uploaded_image1_1680784281.jpg","HLM, Dakar, Sénégal"
"1765122075-526","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4165634_uploaded_image1_1680784244.jpg","HLM, Dakar, Sénégal"
"1765122075-527","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","2 000CFA","Chaussures bébé","https://images.coinafrique.com/thumb_4187241_uploaded_image1_1682255769.jpg","HLM, Dakar, Sénégal"
"1765122075-528","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","8 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4136187_uploaded_image1_1678918009.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-529","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","7 500CFA","Ballerines  enfant","https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg","Sicap foire, Dakar, Sénégal"
"1765122075-530","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4124281_uploaded_image1_1678211049.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-531","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures  enfant","https://images.coinafrique.com/thumb_4140244_uploaded_image1_1679226845.jpg","Colobane, Dakar, Sénégal"
"1765122075-532","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants friperie","https://images.coinafrique.com/thumb_4140242_uploaded_image1_1679226795.jpg","Colobane, Dakar, Sénégal"
"1765122075-533","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","12 000CFA","Crampons pour enfant","https://images.coinafrique.com/thumb_4101596_uploaded_image1_1676845748.jpg","Diamniadio, Sénégal"
"1765122075-534","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","2 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4139946_uploaded_image1_1679215303.jpg","Ouakam, Dakar, Sénégal"
"1765122075-535","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","2 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4139937_uploaded_image1_1679215240.jpg","Ouakam, Dakar, Sénégal"
"1765122075-536","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","2 000CFA","Chaussures  enfant","https://images.coinafrique.com/thumb_4139933_uploaded_image1_1679181631.jpg","Ouakam, Dakar, Sénégal"
"1765122075-537","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","12 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg","Guediawaye, Dakar, Sénégal"
"1765122075-538","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","12 000CFA","Bottes fourrées fille","https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765122075-539","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_4096757_uploaded_image1_1676513509.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-540","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","13 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4050259_uploaded_image1_1673728537.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-541","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","5 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4059363_uploaded_image1_1674301059.jpg","Yoff, Dakar, Sénégal"
"1765122075-542","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","5 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4059370_uploaded_image1_1674301238.jpg","Yoff, Dakar, Sénégal"
"1765122075-543","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","5 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4059365_uploaded_image1_1674301160.jpg","Yoff, Dakar, Sénégal"
"1765122075-544","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures  enfant","https://images.coinafrique.com/thumb_4081818_uploaded_image1_1675653272.jpg","Grand Dakar, Dakar, Sénégal"
"1765122075-545","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4028219_uploaded_image1_1672405449.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-546","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","7 000CFA","Pantoufles","https://images.coinafrique.com/thumb_4060976_uploaded_image1_1674416715.jpg","Grand Yoff, Dakar, Sénégal"
"1765122075-547","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4019759_uploaded_image1_1671731981.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-548","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures  enfant","https://images.coinafrique.com/thumb_4040305_uploaded_image2_1673193273.jpeg","Colobane, Dakar, Sénégal"
"1765122075-549","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","7 500CFA","Chaussure Jordan enfant","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765122075-550","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4038506_uploaded_image1_1673066961.jpg","Colobane, Dakar, Sénégal"
"1765122075-551","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","6 000CFA","Chaussures crocs","https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg","HLM, Dakar, Sénégal"
"1765122075-552","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4002035_uploaded_image1_1670608928.jpg","Colobane, Dakar, Sénégal"
"1765122075-553","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4024385_uploaded_image1_1672137859.jpg","Colobane, Dakar, Sénégal"
"1765122075-554","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4002819_uploaded_image1_1670672099.jpg","Colobane, Dakar, Sénégal"
"1765122075-555","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","7 000CFA","Chaussures enfant friperie","https://images.coinafrique.com/thumb_4000084_uploaded_image1_1670513545.jpg","Colobane, Dakar, Sénégal"
"1765122075-556","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Baskets enfant friperie","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg","Colobane, Dakar, Sénégal"
"1765122075-557","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg","Biscuiterie, Dakar, Sénégal"
"1765122075-558","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","20 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg","Biscuiterie, Dakar, Sénégal"
"1765122075-559","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","15 000CFA","Chaussure enfants","https://images.coinafrique.com/thumb_3920803_uploaded_image1_1665775387.jpg","Dakar, Sénégal"
"1765122075-560","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3897399_uploaded_image1_1664399172.jpg","Colobane, Dakar, Sénégal"
"1765122075-561","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3897395_uploaded_image1_1664399089.jpg","Colobane, Dakar, Sénégal"
"1765122075-562","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants friperie","https://images.coinafrique.com/thumb_3895663_uploaded_image1_1664298673.jpg","Colobane, Dakar, Sénégal"
"1765122075-563","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","3 000CFA","Chaussures crocs","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg","Dakar, Sénégal"
"1765122075-564","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","3 000CFA","Chaussures crocs","https://images.coinafrique.com/thumb_3874870_uploaded_image1_1662993234.jpg","Dakar, Sénégal"
"1765122075-565","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3887647_uploaded_image1_1663793770.jpg","Yoff, Dakar, Sénégal"
"1765122075-566","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3886285_uploaded_image1_1663727518.jpg","Biscuiterie, Dakar, Sénégal"
"1765122075-567","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","6 000CFA","Chaussures filles","https://images.coinafrique.com/thumb_3869546_uploaded_image1_1662655575.jpg","Ouakam, Dakar, Sénégal"
"1765122075-568","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","3 000CFA","Chaussures fille","https://images.coinafrique.com/thumb_3853482_uploaded_image1_1661882915.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-569","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","2 500CFA","Chaussures fille","https://images.coinafrique.com/thumb_3853480_uploaded_image1_1661882766.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122075-570","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3851925_uploaded_image1_1661800790.jpg","Colobane, Dakar, Sénégal"
"1765122075-571","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","12 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_3848408_uploaded_image1_1661541004.jpg","Dakar, Sénégal"
"1765122075-572","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3804708_uploaded_image1_1659095376.jpg","Dakar, Sénégal"
"1765122075-573","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3824846_uploaded_image1_1660191219.jpg","Biscuiterie, Dakar, Sénégal"
"1765122075-574","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","1 500CFA","Sandales africaines enfants","https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg","Cambérène, Dakar, Sénégal"
"1765122075-575","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","7 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg","Sicap Liberté, Dakar, Sénégal"
"1765122287-576","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5606532_uploaded_image1_1762343319.jpg","Ouest Foire, Dakar, Sénégal"
"1765122287-577","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5584411_uploaded_image1_1761044461.jpg","Grand Dakar, Dakar, Sénégal"
"1765122287-578","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","15 000CFA","Baskets Adidas enfants","https://images.coinafrique.com/thumb_5578754_uploaded_image1_1760708246.jpg","Dakar, Sénégal"
"1765122287-579","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","14 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_5568313_uploaded_image1_1760122555.jpg","Colobane, Dakar, Sénégal"
"1765122287-580","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","18 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5556000_uploaded_image1_1759458374.jpg","Dakar, Sénégal"
"1765122287-581","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","2 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_5555999_uploaded_image1_1759458125.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122287-582","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","20 000CFA","Baskets Nike TN pour enfants","https://images.coinafrique.com/thumb_5553767_uploaded_image1_1759362000.jpg","Dakar, Sénégal"
"1765122287-583","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","20 000CFA","Chaussures Jordan enfants","https://images.coinafrique.com/thumb_5551856_uploaded_image1_1759301538.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122287-584","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","20 000CFA","Chaussures Jordan enfants","https://images.coinafrique.com/thumb_5551836_uploaded_image1_1759300588.jpg","Dakar, Sénégal"
"1765122287-585","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5545268_uploaded_image1_1758910584.jpg","Mbao, Dakar, Sénégal"
"1765122287-586","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_5542655_uploaded_image1_1758784796.jpg","Yoff, Dakar, Sénégal"
"1765122287-587","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_5542653_uploaded_image1_1758784644.jpg","Yoff, Dakar, Sénégal"
"1765122287-588","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_5540293_uploaded_image1_1758655238.jpg","Yoff, Dakar, Sénégal"
"1765122287-589","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","18 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5515698_uploaded_image1_1757382428.jpg","Dakar, Sénégal"
"1765122287-590","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5515694_uploaded_image1_1757382135.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122287-591","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","15 000CFA","Chaussures pour enfants","https://images.coinafrique.com/thumb_5512056_uploaded_image1_1757170918.jpg","Dakar Plateau, Dakar, Sénégal"
"1765122287-592","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","20 000CFA","Chaussures enfants et bébés","https://images.coinafrique.com/thumb_5507047_uploaded_image1_1756915193.jpg","Dakar, Sénégal"
"1765122287-593","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_5503839_uploaded_image1_1756775841.jpg","Dakar, Sénégal"
